2015-06-23 12:08:22 [INFO ] root:33 	Running TARANTULA
2015-06-23 12:09:07 [INFO ] root:33 	[japa.parser.ASTParserTokenManager:2220:1.0(P=0, F=1), japa.parser.ASTParserTokenManager:1764:0.8(P=1, F=1), japa.parser.ASTParserTokenManager:64:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:67:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:69:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:307:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:1742:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:1745:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:1752:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:1756:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:1759:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:1760:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:2187:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:2188:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:2189:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:2190:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:2192:0.6666666666666666(P=2, F=1), japa.parser.ASTParserTokenManager:57:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:58:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:60:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:61:0.5714285714285714(P=3, F=1), japa.parser.ast.test.Helper:62:0.5714285714285714(P=3, F=1), japa.parser.ast.test.Helper:66:0.5714285714285714(P=3, F=1), japa.parser.ast.test.Helper:70:0.5714285714285714(P=3, F=1), japa.parser.ast.test.Helper:77:0.5714285714285714(P=3, F=1), japa.parser.ast.CompilationUnit:108:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:315:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:348:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:405:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:432:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:453:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2210:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2212:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2214:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2215:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2216:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2226:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2227:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2231:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2232:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:2236:0.5714285714285714(P=3, F=1), japa.parser.ASTParserTokenManager:56:0.5(P=4, F=1), japa.parser.ast.test.Helper:58:0.5(P=4, F=1), japa.parser.JavaParser:75:0.5(P=4, F=1), japa.parser.JavaParser:76:0.5(P=4, F=1), japa.parser.JavaParser:77:0.5(P=4, F=1), japa.parser.JavaParser:81:0.5(P=4, F=1), japa.parser.ast.CompilationUnit:82:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:92:0.5(P=4, F=1), japa.parser.JavaParser:94:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:95:0.5(P=4, F=1), japa.parser.JavaCharStream:97:0.5(P=4, F=1), japa.parser.JavaCharStream:98:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:98:0.5(P=4, F=1), japa.parser.JavaCharStream:99:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:106:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:108:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:110:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:117:0.5(P=4, F=1), japa.parser.JavaCharStream:160:0.5(P=4, F=1), japa.parser.JavaCharStream:161:0.5(P=4, F=1), japa.parser.JavaCharStream:163:0.5(P=4, F=1), japa.parser.JavaCharStream:167:0.5(P=4, F=1), japa.parser.JavaCharStream:170:0.5(P=4, F=1), japa.parser.ASTParser:176:0.5(P=4, F=1), japa.parser.JavaCharStream:181:0.5(P=4, F=1), japa.parser.JavaCharStream:187:0.5(P=4, F=1), japa.parser.JavaCharStream:188:0.5(P=4, F=1), japa.parser.JavaCharStream:190:0.5(P=4, F=1), japa.parser.JavaCharStream:196:0.5(P=4, F=1), japa.parser.JavaCharStream:198:0.5(P=4, F=1), japa.parser.ASTParser$GTToken:198:0.5(P=4, F=1), japa.parser.JavaCharStream:200:0.5(P=4, F=1), japa.parser.ASTParser$GTToken:203:0.5(P=4, F=1), japa.parser.JavaCharStream:204:0.5(P=4, F=1), japa.parser.JavaCharStream:208:0.5(P=4, F=1), japa.parser.JavaCharStream:210:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:220:0.5(P=4, F=1), japa.parser.ASTParser:222:0.5(P=4, F=1), japa.parser.ASTParser:223:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:224:0.5(P=4, F=1), japa.parser.ASTParser:230:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:230:0.5(P=4, F=1), japa.parser.ASTParser:246:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:259:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:260:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:263:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:267:0.5(P=4, F=1), japa.parser.ASTParser:269:0.5(P=4, F=1), japa.parser.JavaCharStream:276:0.5(P=4, F=1), japa.parser.JavaCharStream:278:0.5(P=4, F=1), japa.parser.JavaCharStream:280:0.5(P=4, F=1), japa.parser.JavaCharStream:288:0.5(P=4, F=1), japa.parser.ASTParser:290:0.5(P=4, F=1), japa.parser.JavaCharStream:291:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:293:0.5(P=4, F=1), japa.parser.ASTParser:303:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:309:0.5(P=4, F=1), japa.parser.ASTParser:314:0.5(P=4, F=1), japa.parser.ASTParser:317:0.5(P=4, F=1), japa.parser.ASTParser:318:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:321:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:326:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:330:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:335:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:340:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:347:0.5(P=4, F=1), japa.parser.JavaCharStream:362:0.5(P=4, F=1), japa.parser.ASTParser:377:0.5(P=4, F=1), japa.parser.ASTParser:382:0.5(P=4, F=1), japa.parser.ASTParser:384:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:401:0.5(P=4, F=1), japa.parser.JavaCharStream:407:0.5(P=4, F=1), japa.parser.JavaCharStream:408:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:415:0.5(P=4, F=1), japa.parser.JavaCharStream:416:0.5(P=4, F=1), japa.parser.JavaCharStream:421:0.5(P=4, F=1), japa.parser.JavaCharStream:424:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:434:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:448:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:452:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:454:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:459:0.5(P=4, F=1), japa.parser.JavaCharStream:476:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:479:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:481:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:483:0.5(P=4, F=1), japa.parser.JavaCharStream:490:0.5(P=4, F=1), japa.parser.ASTParser:500:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:510:0.5(P=4, F=1), japa.parser.ASTParser:520:0.5(P=4, F=1), japa.parser.ASTParser:521:0.5(P=4, F=1), japa.parser.ASTParser:524:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:528:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:529:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:530:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:535:0.5(P=4, F=1), japa.parser.ASTParser:560:0.5(P=4, F=1), japa.parser.ASTParser:562:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:568:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:570:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:572:0.5(P=4, F=1), japa.parser.ASTParser:577:0.5(P=4, F=1), japa.parser.ASTParser:579:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:588:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:590:0.5(P=4, F=1), japa.parser.ASTParser:604:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:604:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:606:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:611:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:614:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:628:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:647:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:648:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:676:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:678:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:683:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:688:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:689:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:704:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:738:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:740:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:745:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:752:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:753:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:918:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:919:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:920:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:922:0.5(P=4, F=1), japa.parser.ASTParser:924:0.5(P=4, F=1), japa.parser.ASTParser:926:0.5(P=4, F=1), japa.parser.ASTParser:964:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1130:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1131:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1132:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1133:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1134:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1137:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1139:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1144:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1500:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1502:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1504:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1507:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1510:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1512:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1513:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1514:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1597:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1599:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1600:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1601:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1677:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1727:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1729:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1730:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1731:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1733:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1734:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1735:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:1736:0.5(P=4, F=1), japa.parser.ASTParser:2004:0.5(P=4, F=1), japa.parser.ASTParser:2007:0.5(P=4, F=1), japa.parser.ASTParser:2012:0.5(P=4, F=1), japa.parser.ASTParser:2013:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2054:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2055:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2065:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2120:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2127:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2130:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2140:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2149:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2153:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2154:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2157:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2165:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2168:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2169:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2170:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2174:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2175:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2196:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2198:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2199:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2200:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2202:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2203:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2207:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2208:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2311:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2313:0.5(P=4, F=1), japa.parser.ASTParserTokenManager:2314:0.5(P=4, F=1), japa.parser.ASTParser:4807:0.5(P=4, F=1), japa.parser.ASTParser:4809:0.5(P=4, F=1), japa.parser.ASTParser:4819:0.5(P=4, F=1), japa.parser.ASTParser:4821:0.5(P=4, F=1), japa.parser.ASTParser:4998:0.5(P=4, F=1), japa.parser.ASTParser:4999:0.5(P=4, F=1), japa.parser.ASTParser:5001:0.5(P=4, F=1), japa.parser.ASTParser:5003:0.5(P=4, F=1), japa.parser.ASTParser:6668:0.5(P=4, F=1), japa.parser.ASTParser:6669:0.5(P=4, F=1), japa.parser.ASTParser:6717:0.5(P=4, F=1), japa.parser.ASTParser:6718:0.5(P=4, F=1), japa.parser.ASTParser:6796:0.5(P=4, F=1), japa.parser.ASTParser:6797:0.5(P=4, F=1), japa.parser.ASTParser:6831:0.5(P=4, F=1), japa.parser.ASTParser:6832:0.5(P=4, F=1), japa.parser.ASTParser:6852:0.5(P=4, F=1), japa.parser.ASTParser:6853:0.5(P=4, F=1), japa.parser.ASTParser:6889:0.5(P=4, F=1), japa.parser.ASTParser:6890:0.5(P=4, F=1), japa.parser.ASTParser:6933:0.5(P=4, F=1), japa.parser.ASTParser:6934:0.5(P=4, F=1), japa.parser.ASTParser:6935:0.5(P=4, F=1), japa.parser.ASTParser:6936:0.5(P=4, F=1), japa.parser.ASTParser:6937:0.5(P=4, F=1), japa.parser.ASTParser:6938:0.5(P=4, F=1), japa.parser.ASTParser:6939:0.5(P=4, F=1), japa.parser.ASTParser:7326:0.5(P=4, F=1), japa.parser.ASTParser:7329:0.5(P=4, F=1), japa.parser.ASTParser:7345:0.5(P=4, F=1), japa.parser.ASTParser:7381:0.5(P=4, F=1), japa.parser.ASTParser:7555:0.5(P=4, F=1), japa.parser.ASTParser:7556:0.5(P=4, F=1), japa.parser.ASTParser:7564:0.5(P=4, F=1), japa.parser.ASTParser:7565:0.5(P=4, F=1), japa.parser.ASTParser:7566:0.5(P=4, F=1), japa.parser.ASTParser:7570:0.5(P=4, F=1), japa.parser.ASTParser:7573:0.5(P=4, F=1), japa.parser.ASTParser:7576:0.5(P=4, F=1), japa.parser.ASTParser:7579:0.5(P=4, F=1), japa.parser.ASTParser:7590:0.5(P=4, F=1), japa.parser.ASTParser:7593:0.5(P=4, F=1), japa.parser.ASTParser:8255:0.5(P=4, F=1), japa.parser.ASTParser:8256:0.5(P=4, F=1), japa.parser.ASTParser:8258:0.5(P=4, F=1), japa.parser.ASTParser:8261:0.5(P=4, F=1), japa.parser.ASTParser:8265:0.5(P=4, F=1), japa.parser.ASTParser:8270:0.5(P=4, F=1), japa.parser.ASTParser:8271:0.5(P=4, F=1), japa.parser.ASTParser:8272:0.5(P=4, F=1), japa.parser.ASTParser:8276:0.5(P=4, F=1), japa.parser.ASTParser:9788:0.5(P=4, F=1), japa.parser.ASTParser:9800:0.5(P=4, F=1), japa.parser.ASTParser:9804:0.5(P=4, F=1), japa.parser.ASTParser:9805:0.5(P=4, F=1), japa.parser.ASTParser:9806:0.5(P=4, F=1), japa.parser.ASTParser:9900:0.5(P=4, F=1), japa.parser.ASTParser:9901:0.5(P=4, F=1), japa.parser.ASTParser:9903:0.5(P=4, F=1), japa.parser.ASTParser:9905:0.5(P=4, F=1), japa.parser.ASTParser:9930:0.5(P=4, F=1), japa.parser.ASTParser:9933:0.5(P=4, F=1), japa.parser.ASTParser:9934:0.5(P=4, F=1), japa.parser.ASTParser:9935:0.5(P=4, F=1), japa.parser.ASTParser:9936:0.5(P=4, F=1), japa.parser.ASTParser:9938:0.5(P=4, F=1), japa.parser.ASTParser:9941:0.5(P=4, F=1), japa.parser.ASTParser:9943:0.5(P=4, F=1), japa.parser.ASTParser:9954:0.5(P=4, F=1), japa.parser.ASTParser:9955:0.5(P=4, F=1), japa.parser.ASTParser:9957:0.5(P=4, F=1), japa.parser.ASTParser:9958:0.5(P=4, F=1), japa.parser.ASTParser:9960:0.5(P=4, F=1), japa.parser.ASTParser:9989:0.5(P=4, F=1), japa.parser.ASTParser:9990:0.5(P=4, F=1), japa.parser.ASTParser:9992:0.5(P=4, F=1)]
2015-06-23 12:09:07 [INFO ] root:33 	Running Machine Learning
2015-06-23 12:09:08 [DEBUG] root:61 	create backup folder  C:\Users\DELL50~1\AppData\Local\Temp\backup447616674964290677
2015-06-23 12:09:08 [DEBUG] root:61 	backup  D:\_1_Projects\Tzuyu\workspace\TEST_CASES\testdata\javaparser\bin\japa\parser\ASTParserTokenManager.class
2015-06-23 12:09:08 [DEBUG] root:61 	start cmd..
2015-06-23 12:09:08 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b\bin\javac -classpath D:\_1_Projects\Tzuyu\workspace\trunk/app/slicer.javaslicer/target/classes;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/sav-commons.jar;D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b/bin;D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin -d D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin C:\Users\DELL50~1\AppData\Local\Temp\mutatedSource82936389068032004\ASTParserTokenManager.java -g
2015-06-23 12:09:08 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b\bin\javac
2015-06-23 12:09:08 [DEBUG] root:61 	-classpath
2015-06-23 12:09:08 [DEBUG] root:61 	D:\_1_Projects\Tzuyu\workspace\trunk/app/slicer.javaslicer/target/classes;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/sav-commons.jar;D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b/bin;D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin
2015-06-23 12:09:08 [DEBUG] root:61 	-d
2015-06-23 12:09:08 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin
2015-06-23 12:09:08 [DEBUG] root:61 	C:\Users\DELL50~1\AppData\Local\Temp\mutatedSource82936389068032004\ASTParserTokenManager.java
2015-06-23 12:09:08 [DEBUG] root:61 	-g
2015-06-23 12:09:09 [DEBUG] root:61 	start cmd..
2015-06-23 12:09:09 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b\bin\java -agentlib:jdwp=transport=dt_socket,suspend=y,address=51140 -ea -cp D:\_1_Projects\Tzuyu\workspace\trunk/app/slicer.javaslicer/target/classes;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/sav-commons.jar;D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b/bin;D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin sav.strategies.junit.JunitRunner -methods japa.parser.ast.test.TestDumper.testClassComments japa.parser.ast.test.TestDumper.testDumpVisitor japa.parser.ast.test.TestDumper.testJavadoc japa.parser.ast.test.TestDumper.testComments japa.parser.ast.test.TestIssue46.testCommentsIssue46 -destfile C:\Users\DELL50~1\AppData\Local\Temp\tcsExResult6254936212456205786.txt
2015-06-23 12:09:09 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b\bin\java
2015-06-23 12:09:09 [DEBUG] root:61 	-agentlib:jdwp=transport=dt_socket,suspend=y,address=51140
2015-06-23 12:09:09 [DEBUG] root:61 	-ea
2015-06-23 12:09:09 [DEBUG] root:61 	-cp
2015-06-23 12:09:09 [DEBUG] root:61 	D:\_1_Projects\Tzuyu\workspace\trunk/app/slicer.javaslicer/target/classes;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/sav-commons.jar;D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b/bin;D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin
2015-06-23 12:09:09 [DEBUG] root:61 	sav.strategies.junit.JunitRunner
2015-06-23 12:09:09 [DEBUG] root:61 	-methods
2015-06-23 12:09:09 [DEBUG] root:61 	japa.parser.ast.test.TestDumper.testClassComments
2015-06-23 12:09:09 [DEBUG] root:61 	japa.parser.ast.test.TestDumper.testDumpVisitor
2015-06-23 12:09:09 [DEBUG] root:61 	japa.parser.ast.test.TestDumper.testJavadoc
2015-06-23 12:09:09 [DEBUG] root:61 	japa.parser.ast.test.TestDumper.testComments
2015-06-23 12:09:09 [DEBUG] root:61 	japa.parser.ast.test.TestIssue46.testCommentsIssue46
2015-06-23 12:09:09 [DEBUG] root:61 	-destfile
2015-06-23 12:09:09 [DEBUG] root:61 	C:\Users\DELL50~1\AppData\Local\Temp\tcsExResult6254936212456205786.txt
2015-06-23 12:09:18 [DEBUG] root:61 	RunTestcases:
2015-06-23 12:09:18 [DEBUG] root:61 	null
2015-06-23 12:09:18 [DEBUG] root:61 	testingClassNames = []
2015-06-23 12:09:18 [DEBUG] root:61 	testingPkgs = []
2015-06-23 12:09:18 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=2187, vars=[Variable [name=jjmatchedKind, fullName=jjmatchedKind, scope=UNDEFINED]], charStart=0, charEnd=0]
2015-06-23 12:09:18 [INFO ] Machine:242 	Reduced feature size from 1 to 0
2015-06-23 12:09:18 [WARN ] Machine:151 	The feature list is empty. SVM will not run.
2015-06-23 12:09:18 [INFO ] Engine:183 	Learn: japa.parser.ASTParserTokenManager:2197
Could not learn anything.
2015-06-23 12:09:18 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=1745, vars=[], charStart=0, charEnd=0]
2015-06-23 12:09:18 [INFO ] Machine:242 	Reduced feature size from 1 to 0
2015-06-23 12:09:18 [WARN ] Machine:151 	The feature list is empty. SVM will not run.
2015-06-23 12:09:18 [INFO ] Engine:183 	Learn: japa.parser.ASTParserTokenManager:1750
Could not learn anything.
2015-06-23 12:09:18 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=2189, vars=[Variable [name=curPos, fullName=curPos, scope=UNDEFINED]], charStart=0, charEnd=0]
2015-06-23 12:09:20 [INFO ] Engine:183 	Learn: japa.parser.ASTParserTokenManager:2201
Could not learn anything.
2015-06-23 12:09:20 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=67, vars=[Variable [name=special, fullName=special.kind, scope=UNDEFINED], Variable [name=MULTI_LINE_COMMENT, fullName=MULTI_LINE_COMMENT, scope=UNDEFINED]], charStart=0, charEnd=0]
2015-06-23 12:09:20 [INFO ] Engine:146 	This line is likely not a bug!
2015-06-23 12:09:20 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=307, vars=[], charStart=0, charEnd=0]
2015-06-23 12:09:20 [INFO ] Machine:242 	Reduced feature size from 1 to 0
2015-06-23 12:09:20 [WARN ] Machine:151 	The feature list is empty. SVM will not run.
2015-06-23 12:09:20 [INFO ] Engine:183 	Learn: japa.parser.ASTParserTokenManager:310
Could not learn anything.
2015-06-23 12:09:20 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=2190, vars=[Variable [name=jjmatchedPos, fullName=jjmatchedPos, scope=UNDEFINED], Variable [name=jjmatchedKind, fullName=jjmatchedKind, scope=UNDEFINED]], charStart=0, charEnd=0]
2015-06-23 12:09:22 [INFO ] Engine:183 	Learn: japa.parser.ASTParserTokenManager:2202
Could not learn anything.
2015-06-23 12:09:22 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=2188, vars=[Variable [name=jjmatchedPos, fullName=jjmatchedPos, scope=UNDEFINED]], charStart=0, charEnd=0]
2015-06-23 12:09:22 [INFO ] Machine:242 	Reduced feature size from 1 to 0
2015-06-23 12:09:22 [WARN ] Machine:151 	The feature list is empty. SVM will not run.
2015-06-23 12:09:22 [INFO ] Engine:183 	Learn: japa.parser.ASTParserTokenManager:2199
Could not learn anything.
2015-06-23 12:09:22 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=69, vars=[Variable [name=comments, fullName=comments, scope=UNDEFINED], Variable [name=comment, fullName=comment, scope=UNDEFINED]], charStart=0, charEnd=0]
2015-06-23 12:09:22 [INFO ] Machine:242 	Reduced feature size from 8 to 6
2015-06-23 12:09:22 [INFO ] Engine:183 	Learn: japa.parser.ASTParserTokenManager:70
Logic:  -6.0*comment.endLine -6.0*comment.beginLine + 7.0*comment.beginColumn >= -55.0
Accuracy: 1.0

2015-06-23 12:09:22 [INFO ] Engine:137 	Start to learn at MutationBreakPoint [classCanonicalName=japa.parser.ASTParserTokenManager, methodName=null, lineNo=64, vars=[Variable [name=special, fullName=special.kind, scope=UNDEFINED], Variable [name=SINGLE_LINE_COMMENT, fullName=SINGLE_LINE_COMMENT, scope=UNDEFINED]], charStart=0, charEnd=0]
2015-06-23 12:09:22 [INFO ] Machine:242 	Reduced feature size from 2 to 1
2015-06-23 12:09:24 [INFO ] Engine:183 	Learn: japa.parser.ASTParserTokenManager:64
